id,x,y,nx,ny,t1x,t1y,candidate_id,antagonist_id,section_height,lever,face_id,counter_point,contact_type,mu,fc,ft,cohesion
1,0.0070711,20.4929289,0.7071068,0.7071068,0.7071068,-0.7071068,3,4,0.6871068,0.3435534,10,10,friction,0.7000000,0,0,0
10,0.0070711,20.4929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,4,3,0.6871068,0.3435534,11,1,friction,0.7000000,0,0,0
2,0.0100000,20.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,3,2,0.9800000,0.4900000,4,2401,friction,0.7000000,0,0,0
2401,0.0100000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,3,0.9800000,0.4900000,5,2,friction,0.7000000,0,0,0
3,0.9900000,20.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,3,2,0.9800000,0.4900000,4,2402,friction,0.7000000,0,0,0
2402,0.9900000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,3,0.9800000,0.4900000,5,3,friction,0.7000000,0,0,0
4,0.9929289,20.4929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,3,7,0.6871068,0.3435534,8,25,friction,0.7000000,0,0,0
25,0.9929289,20.4929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,7,3,0.6871068,0.3435534,9,4,friction,0.7000000,0,0,0
5,0.5070711,20.0070711,-0.7071068,0.7071068,0.7071068,0.7071068,3,7,0.6871068,0.3435534,8,30,friction,0.7000000,0,0,0
30,0.5070711,20.0070711,0.7071068,-0.7071068,0.7071068,0.7071068,7,3,0.6871068,0.3435534,9,5,friction,0.7000000,0,0,0
6,0.4929289,20.0070711,0.7071068,0.7071068,-0.7071068,0.7071068,3,4,0.6871068,0.3435534,10,11,friction,0.7000000,0,0,0
11,0.4929289,20.0070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,4,3,0.6871068,0.3435534,11,6,friction,0.7000000,0,0,0
7,0.0070711,19.5070711,-0.7071068,0.7071068,0.7071068,0.7071068,4,402,0.6871068,0.3435534,14,2398,friction,0.7000000,0,0,0
2398,0.0070711,19.5070711,0.7071068,-0.7071068,0.7071068,0.7071068,402,4,0.6871068,0.3435534,15,7,friction,0.7000000,0,0,0
12,0.4929289,19.9929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,4,402,0.6871068,0.3435534,14,2399,friction,0.7000000,0,0,0
2399,0.4929289,19.9929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,402,4,0.6871068,0.3435534,15,12,friction,0.7000000,0,0,0
13,1.0070711,20.4929289,0.7071068,0.7071068,0.7071068,-0.7071068,5,6,0.6871068,0.3435534,26,22,friction,0.7000000,0,0,0
22,1.0070711,20.4929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,6,5,0.6871068,0.3435534,27,13,friction,0.7000000,0,0,0
14,1.0100000,20.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,5,2,0.9800000,0.4900000,20,2403,friction,0.7000000,0,0,0
2403,1.0100000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,5,0.9800000,0.4900000,21,14,friction,0.7000000,0,0,0
15,1.9900000,20.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,5,2,0.9800000,0.4900000,20,2404,friction,0.7000000,0,0,0
2404,1.9900000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,5,0.9800000,0.4900000,21,15,friction,0.7000000,0,0,0
16,1.9929289,20.4929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,5,9,0.6871068,0.3435534,24,37,friction,0.7000000,0,0,0
37,1.9929289,20.4929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,9,5,0.6871068,0.3435534,25,16,friction,0.7000000,0,0,0
17,1.5070711,20.0070711,-0.7071068,0.7071068,0.7071068,0.7071068,5,9,0.6871068,0.3435534,24,42,friction,0.7000000,0,0,0
42,1.5070711,20.0070711,0.7071068,-0.7071068,0.7071068,0.7071068,9,5,0.6871068,0.3435534,25,17,friction,0.7000000,0,0,0
18,1.4929289,20.0070711,0.7071068,0.7071068,-0.7071068,0.7071068,5,6,0.6871068,0.3435534,26,23,friction,0.7000000,0,0,0
23,1.4929289,20.0070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,6,5,0.6871068,0.3435534,27,18,friction,0.7000000,0,0,0
19,1.0070711,19.5070711,-0.7071068,0.7071068,0.7071068,0.7071068,6,401,0.6871068,0.3435534,34,2392,friction,0.7000000,0,0,0
2392,1.0070711,19.5070711,0.7071068,-0.7071068,0.7071068,0.7071068,401,6,0.6871068,0.3435534,35,19,friction,0.7000000,0,0,0
20,1.0000000,19.5100000,1.0000000,0.0000000,0.0000000,1.0000000,6,7,0.9800000,0.4900000,32,27,friction,0.7000000,0,0,0
27,1.0000000,19.5100000,-1.0000000,-0.0000000,0.0000000,1.0000000,7,6,0.9800000,0.4900000,33,20,friction,0.7000000,0,0,0
21,1.0000000,20.4900000,1.0000000,-0.0000000,0.0000000,-1.0000000,6,7,0.9800000,0.4900000,32,26,friction,0.7000000,0,0,0
26,1.0000000,20.4900000,-1.0000000,0.0000000,0.0000000,-1.0000000,7,6,0.9800000,0.4900000,33,21,friction,0.7000000,0,0,0
24,1.4929289,19.9929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,6,401,0.6871068,0.3435534,34,2393,friction,0.7000000,0,0,0
2393,1.4929289,19.9929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,401,6,0.6871068,0.3435534,35,24,friction,0.7000000,0,0,0
28,0.9929289,19.5070711,0.7071068,0.7071068,-0.7071068,0.7071068,7,402,0.6871068,0.3435534,38,2395,friction,0.7000000,0,0,0
2395,0.9929289,19.5070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,402,7,0.6871068,0.3435534,39,28,friction,0.7000000,0,0,0
29,0.5070711,19.9929289,0.7071068,0.7071068,0.7071068,-0.7071068,7,402,0.6871068,0.3435534,38,2400,friction,0.7000000,0,0,0
2400,0.5070711,19.9929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,402,7,0.6871068,0.3435534,39,29,friction,0.7000000,0,0,0
31,2.0070711,20.4929289,0.7071068,0.7071068,0.7071068,-0.7071068,8,10,0.6871068,0.3435534,50,46,friction,0.7000000,0,0,0
46,2.0070711,20.4929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,10,8,0.6871068,0.3435534,51,31,friction,0.7000000,0,0,0
32,2.0100000,20.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,8,2,0.9800000,0.4900000,44,2405,friction,0.7000000,0,0,0
2405,2.0100000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,8,0.9800000,0.4900000,45,32,friction,0.7000000,0,0,0
33,2.9900000,20.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,8,2,0.9800000,0.4900000,44,2406,friction,0.7000000,0,0,0
2406,2.9900000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,8,0.9800000,0.4900000,45,33,friction,0.7000000,0,0,0
34,2.9929289,20.4929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,8,12,0.6871068,0.3435534,48,55,friction,0.7000000,0,0,0
55,2.9929289,20.4929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,12,8,0.6871068,0.3435534,49,34,friction,0.7000000,0,0,0
35,2.5070711,20.0070711,-0.7071068,0.7071068,0.7071068,0.7071068,8,12,0.6871068,0.3435534,48,60,friction,0.7000000,0,0,0
60,2.5070711,20.0070711,0.7071068,-0.7071068,0.7071068,0.7071068,12,8,0.6871068,0.3435534,49,35,friction,0.7000000,0,0,0
36,2.4929289,20.0070711,0.7071068,0.7071068,-0.7071068,0.7071068,8,10,0.6871068,0.3435534,50,47,friction,0.7000000,0,0,0
47,2.4929289,20.0070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,10,8,0.6871068,0.3435534,51,36,friction,0.7000000,0,0,0
38,2.0000000,20.4900000,-1.0000000,0.0000000,0.0000000,-1.0000000,9,10,0.9800000,0.4900000,54,45,friction,0.7000000,0,0,0
45,2.0000000,20.4900000,1.0000000,-0.0000000,0.0000000,-1.0000000,10,9,0.9800000,0.4900000,55,38,friction,0.7000000,0,0,0
39,2.0000000,19.5100000,-1.0000000,-0.0000000,0.0000000,1.0000000,9,10,0.9800000,0.4900000,54,44,friction,0.7000000,0,0,0
44,2.0000000,19.5100000,1.0000000,0.0000000,0.0000000,1.0000000,10,9,0.9800000,0.4900000,55,39,friction,0.7000000,0,0,0
40,1.9929289,19.5070711,0.7071068,0.7071068,-0.7071068,0.7071068,9,401,0.6871068,0.3435534,58,2389,friction,0.7000000,0,0,0
2389,1.9929289,19.5070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,401,9,0.6871068,0.3435534,59,40,friction,0.7000000,0,0,0
41,1.5070711,19.9929289,0.7071068,0.7071068,0.7071068,-0.7071068,9,401,0.6871068,0.3435534,58,2394,friction,0.7000000,0,0,0
2394,1.5070711,19.9929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,401,9,0.6871068,0.3435534,59,41,friction,0.7000000,0,0,0
43,2.0070711,19.5070711,-0.7071068,0.7071068,0.7071068,0.7071068,10,400,0.6871068,0.3435534,62,2386,friction,0.7000000,0,0,0
2386,2.0070711,19.5070711,0.7071068,-0.7071068,0.7071068,0.7071068,400,10,0.6871068,0.3435534,63,43,friction,0.7000000,0,0,0
48,2.4929289,19.9929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,10,400,0.6871068,0.3435534,62,2387,friction,0.7000000,0,0,0
2387,2.4929289,19.9929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,400,10,0.6871068,0.3435534,63,48,friction,0.7000000,0,0,0
49,3.0070711,20.4929289,0.7071068,0.7071068,0.7071068,-0.7071068,11,13,0.6871068,0.3435534,74,64,friction,0.7000000,0,0,0
64,3.0070711,20.4929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,13,11,0.6871068,0.3435534,75,49,friction,0.7000000,0,0,0
50,3.0100000,20.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,11,2,0.9800000,0.4900000,68,2407,friction,0.7000000,0,0,0
2407,3.0100000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,11,0.9800000,0.4900000,69,50,friction,0.7000000,0,0,0
51,3.9900000,20.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,11,2,0.9800000,0.4900000,68,2408,friction,0.7000000,0,0,0
2408,3.9900000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,11,0.9800000,0.4900000,69,51,friction,0.7000000,0,0,0
52,3.9929289,20.4929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,11,15,0.6871068,0.3435534,72,73,friction,0.7000000,0,0,0
73,3.9929289,20.4929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,15,11,0.6871068,0.3435534,73,52,friction,0.7000000,0,0,0
53,3.5070711,20.0070711,-0.7071068,0.7071068,0.7071068,0.7071068,11,15,0.6871068,0.3435534,72,78,friction,0.7000000,0,0,0
78,3.5070711,20.0070711,0.7071068,-0.7071068,0.7071068,0.7071068,15,11,0.6871068,0.3435534,73,53,friction,0.7000000,0,0,0
54,3.4929289,20.0070711,0.7071068,0.7071068,-0.7071068,0.7071068,11,13,0.6871068,0.3435534,74,65,friction,0.7000000,0,0,0
65,3.4929289,20.0070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,13,11,0.6871068,0.3435534,75,54,friction,0.7000000,0,0,0
56,3.0000000,20.4900000,-1.0000000,0.0000000,0.0000000,-1.0000000,12,13,0.9800000,0.4900000,78,63,friction,0.7000000,0,0,0
63,3.0000000,20.4900000,1.0000000,-0.0000000,0.0000000,-1.0000000,13,12,0.9800000,0.4900000,79,56,friction,0.7000000,0,0,0
57,3.0000000,19.5100000,-1.0000000,-0.0000000,0.0000000,1.0000000,12,13,0.9800000,0.4900000,78,62,friction,0.7000000,0,0,0
62,3.0000000,19.5100000,1.0000000,0.0000000,0.0000000,1.0000000,13,12,0.9800000,0.4900000,79,57,friction,0.7000000,0,0,0
58,2.9929289,19.5070711,0.7071068,0.7071068,-0.7071068,0.7071068,12,400,0.6871068,0.3435534,82,2383,friction,0.7000000,0,0,0
2383,2.9929289,19.5070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,400,12,0.6871068,0.3435534,83,58,friction,0.7000000,0,0,0
59,2.5070711,19.9929289,0.7071068,0.7071068,0.7071068,-0.7071068,12,400,0.6871068,0.3435534,82,2388,friction,0.7000000,0,0,0
2388,2.5070711,19.9929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,400,12,0.6871068,0.3435534,83,59,friction,0.7000000,0,0,0
61,3.0070711,19.5070711,-0.7071068,0.7071068,0.7071068,0.7071068,13,399,0.6871068,0.3435534,86,2380,friction,0.7000000,0,0,0
2380,3.0070711,19.5070711,0.7071068,-0.7071068,0.7071068,0.7071068,399,13,0.6871068,0.3435534,87,61,friction,0.7000000,0,0,0
66,3.4929289,19.9929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,13,399,0.6871068,0.3435534,86,2381,friction,0.7000000,0,0,0
2381,3.4929289,19.9929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,399,13,0.6871068,0.3435534,87,66,friction,0.7000000,0,0,0
67,4.0070711,20.4929289,0.7071068,0.7071068,0.7071068,-0.7071068,14,16,0.6871068,0.3435534,98,82,friction,0.7000000,0,0,0
82,4.0070711,20.4929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,16,14,0.6871068,0.3435534,99,67,friction,0.7000000,0,0,0
68,4.0100000,20.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,14,2,0.9800000,0.4900000,92,2409,friction,0.7000000,0,0,0
2409,4.0100000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,14,0.9800000,0.4900000,93,68,friction,0.7000000,0,0,0
69,4.9900000,20.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,14,2,0.9800000,0.4900000,92,2410,friction,0.7000000,0,0,0
2410,4.9900000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,14,0.9800000,0.4900000,93,69,friction,0.7000000,0,0,0
70,4.9929289,20.4929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,14,18,0.6871068,0.3435534,96,91,friction,0.7000000,0,0,0
91,4.9929289,20.4929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,18,14,0.6871068,0.3435534,97,70,friction,0.7000000,0,0,0
71,4.5070711,20.0070711,-0.7071068,0.7071068,0.7071068,0.7071068,14,18,0.6871068,0.3435534,96,96,friction,0.7000000,0,0,0
96,4.5070711,20.0070711,0.7071068,-0.7071068,0.7071068,0.7071068,18,14,0.6871068,0.3435534,97,71,friction,0.7000000,0,0,0
72,4.4929289,20.0070711,0.7071068,0.7071068,-0.7071068,0.7071068,14,16,0.6871068,0.3435534,98,83,friction,0.7000000,0,0,0
83,4.4929289,20.0070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,16,14,0.6871068,0.3435534,99,72,friction,0.7000000,0,0,0
74,4.0000000,20.4900000,-1.0000000,0.0000000,0.0000000,-1.0000000,15,16,0.9800000,0.4900000,102,81,friction,0.7000000,0,0,0
81,4.0000000,20.4900000,1.0000000,-0.0000000,0.0000000,-1.0000000,16,15,0.9800000,0.4900000,103,74,friction,0.7000000,0,0,0
75,4.0000000,19.5100000,-1.0000000,-0.0000000,0.0000000,1.0000000,15,16,0.9800000,0.4900000,102,80,friction,0.7000000,0,0,0
80,4.0000000,19.5100000,1.0000000,0.0000000,0.0000000,1.0000000,16,15,0.9800000,0.4900000,103,75,friction,0.7000000,0,0,0
76,3.9929289,19.5070711,0.7071068,0.7071068,-0.7071068,0.7071068,15,399,0.6871068,0.3435534,106,2377,friction,0.7000000,0,0,0
2377,3.9929289,19.5070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,399,15,0.6871068,0.3435534,107,76,friction,0.7000000,0,0,0
77,3.5070711,19.9929289,0.7071068,0.7071068,0.7071068,-0.7071068,15,399,0.6871068,0.3435534,106,2382,friction,0.7000000,0,0,0
2382,3.5070711,19.9929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,399,15,0.6871068,0.3435534,107,77,friction,0.7000000,0,0,0
79,4.0070711,19.5070711,-0.7071068,0.7071068,0.7071068,0.7071068,16,398,0.6871068,0.3435534,110,2374,friction,0.7000000,0,0,0
2374,4.0070711,19.5070711,0.7071068,-0.7071068,0.7071068,0.7071068,398,16,0.6871068,0.3435534,111,79,friction,0.7000000,0,0,0
84,4.4929289,19.9929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,16,398,0.6871068,0.3435534,110,2375,friction,0.7000000,0,0,0
2375,4.4929289,19.9929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,398,16,0.6871068,0.3435534,111,84,friction,0.7000000,0,0,0
85,5.0070711,20.4929289,0.7071068,0.7071068,0.7071068,-0.7071068,17,19,0.6871068,0.3435534,122,100,friction,0.7000000,0,0,0
100,5.0070711,20.4929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,19,17,0.6871068,0.3435534,123,85,friction,0.7000000,0,0,0
86,5.0100000,20.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,17,2,0.9800000,0.4900000,116,2411,friction,0.7000000,0,0,0
2411,5.0100000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,17,0.9800000,0.4900000,117,86,friction,0.7000000,0,0,0
87,5.9900000,20.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,17,2,0.9800000,0.4900000,116,2412,friction,0.7000000,0,0,0
2412,5.9900000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,17,0.9800000,0.4900000,117,87,friction,0.7000000,0,0,0
88,5.9929289,20.4929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,17,21,0.6871068,0.3435534,120,109,friction,0.7000000,0,0,0
109,5.9929289,20.4929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,21,17,0.6871068,0.3435534,121,88,friction,0.7000000,0,0,0
89,5.5070711,20.0070711,-0.7071068,0.7071068,0.7071068,0.7071068,17,21,0.6871068,0.3435534,120,114,friction,0.7000000,0,0,0
114,5.5070711,20.0070711,0.7071068,-0.7071068,0.7071068,0.7071068,21,17,0.6871068,0.3435534,121,89,friction,0.7000000,0,0,0
90,5.4929289,20.0070711,0.7071068,0.7071068,-0.7071068,0.7071068,17,19,0.6871068,0.3435534,122,101,friction,0.7000000,0,0,0
101,5.4929289,20.0070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,19,17,0.6871068,0.3435534,123,90,friction,0.7000000,0,0,0
92,5.0000000,20.4900000,-1.0000000,0.0000000,0.0000000,-1.0000000,18,19,0.9800000,0.4900000,126,99,friction,0.7000000,0,0,0
99,5.0000000,20.4900000,1.0000000,-0.0000000,0.0000000,-1.0000000,19,18,0.9800000,0.4900000,127,92,friction,0.7000000,0,0,0
93,5.0000000,19.5100000,-1.0000000,-0.0000000,0.0000000,1.0000000,18,19,0.9800000,0.4900000,126,98,friction,0.7000000,0,0,0
98,5.0000000,19.5100000,1.0000000,0.0000000,0.0000000,1.0000000,19,18,0.9800000,0.4900000,127,93,friction,0.7000000,0,0,0
94,4.9929289,19.5070711,0.7071068,0.7071068,-0.7071068,0.7071068,18,398,0.6871068,0.3435534,130,2371,friction,0.7000000,0,0,0
2371,4.9929289,19.5070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,398,18,0.6871068,0.3435534,131,94,friction,0.7000000,0,0,0
95,4.5070711,19.9929289,0.7071068,0.7071068,0.7071068,-0.7071068,18,398,0.6871068,0.3435534,130,2376,friction,0.7000000,0,0,0
2376,4.5070711,19.9929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,398,18,0.6871068,0.3435534,131,95,friction,0.7000000,0,0,0
97,5.0070711,19.5070711,-0.7071068,0.7071068,0.7071068,0.7071068,19,397,0.6871068,0.3435534,134,2368,friction,0.7000000,0,0,0
2368,5.0070711,19.5070711,0.7071068,-0.7071068,0.7071068,0.7071068,397,19,0.6871068,0.3435534,135,97,friction,0.7000000,0,0,0
102,5.4929289,19.9929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,19,397,0.6871068,0.3435534,134,2369,friction,0.7000000,0,0,0
2369,5.4929289,19.9929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,397,19,0.6871068,0.3435534,135,102,friction,0.7000000,0,0,0
103,6.0070711,20.4929289,0.7071068,0.7071068,0.7071068,-0.7071068,20,22,0.6871068,0.3435534,146,118,friction,0.7000000,0,0,0
118,6.0070711,20.4929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,22,20,0.6871068,0.3435534,147,103,friction,0.7000000,0,0,0
104,6.0100000,20.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,20,2,0.9800000,0.4900000,140,2413,friction,0.7000000,0,0,0
2413,6.0100000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,20,0.9800000,0.4900000,141,104,friction,0.7000000,0,0,0
105,6.9900000,20.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,20,2,0.9800000,0.4900000,140,2414,friction,0.7000000,0,0,0
2414,6.9900000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,20,0.9800000,0.4900000,141,105,friction,0.7000000,0,0,0
106,6.9929289,20.4929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,20,24,0.6871068,0.3435534,144,127,friction,0.7000000,0,0,0
127,6.9929289,20.4929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,24,20,0.6871068,0.3435534,145,106,friction,0.7000000,0,0,0
107,6.5070711,20.0070711,-0.7071068,0.7071068,0.7071068,0.7071068,20,24,0.6871068,0.3435534,144,132,friction,0.7000000,0,0,0
132,6.5070711,20.0070711,0.7071068,-0.7071068,0.7071068,0.7071068,24,20,0.6871068,0.3435534,145,107,friction,0.7000000,0,0,0
108,6.4929289,20.0070711,0.7071068,0.7071068,-0.7071068,0.7071068,20,22,0.6871068,0.3435534,146,119,friction,0.7000000,0,0,0
119,6.4929289,20.0070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,22,20,0.6871068,0.3435534,147,108,friction,0.7000000,0,0,0
110,6.0000000,20.4900000,-1.0000000,0.0000000,0.0000000,-1.0000000,21,22,0.9800000,0.4900000,150,117,friction,0.7000000,0,0,0
117,6.0000000,20.4900000,1.0000000,-0.0000000,0.0000000,-1.0000000,22,21,0.9800000,0.4900000,151,110,friction,0.7000000,0,0,0
111,6.0000000,19.5100000,-1.0000000,-0.0000000,0.0000000,1.0000000,21,22,0.9800000,0.4900000,150,116,friction,0.7000000,0,0,0
116,6.0000000,19.5100000,1.0000000,0.0000000,0.0000000,1.0000000,22,21,0.9800000,0.4900000,151,111,friction,0.7000000,0,0,0
112,5.9929289,19.5070711,0.7071068,0.7071068,-0.7071068,0.7071068,21,397,0.6871068,0.3435534,154,2365,friction,0.7000000,0,0,0
2365,5.9929289,19.5070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,397,21,0.6871068,0.3435534,155,112,friction,0.7000000,0,0,0
113,5.5070711,19.9929289,0.7071068,0.7071068,0.7071068,-0.7071068,21,397,0.6871068,0.3435534,154,2370,friction,0.7000000,0,0,0
2370,5.5070711,19.9929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,397,21,0.6871068,0.3435534,155,113,friction,0.7000000,0,0,0
115,6.0070711,19.5070711,-0.7071068,0.7071068,0.7071068,0.7071068,22,396,0.6871068,0.3435534,158,2362,friction,0.7000000,0,0,0
2362,6.0070711,19.5070711,0.7071068,-0.7071068,0.7071068,0.7071068,396,22,0.6871068,0.3435534,159,115,friction,0.7000000,0,0,0
120,6.4929289,19.9929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,22,396,0.6871068,0.3435534,158,2363,friction,0.7000000,0,0,0
2363,6.4929289,19.9929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,396,22,0.6871068,0.3435534,159,120,friction,0.7000000,0,0,0
121,7.0070711,20.4929289,0.7071068,0.7071068,0.7071068,-0.7071068,23,25,0.6871068,0.3435534,170,136,friction,0.7000000,0,0,0
136,7.0070711,20.4929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,25,23,0.6871068,0.3435534,171,121,friction,0.7000000,0,0,0
122,7.0100000,20.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,23,2,0.9800000,0.4900000,164,2415,friction,0.7000000,0,0,0
2415,7.0100000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,23,0.9800000,0.4900000,165,122,friction,0.7000000,0,0,0
123,7.9900000,20.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,23,2,0.9800000,0.4900000,164,2416,friction,0.7000000,0,0,0
2416,7.9900000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,23,0.9800000,0.4900000,165,123,friction,0.7000000,0,0,0
124,7.9929289,20.4929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,23,27,0.6871068,0.3435534,168,145,friction,0.7000000,0,0,0
145,7.9929289,20.4929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,27,23,0.6871068,0.3435534,169,124,friction,0.7000000,0,0,0
125,7.5070711,20.0070711,-0.7071068,0.7071068,0.7071068,0.7071068,23,27,0.6871068,0.3435534,168,150,friction,0.7000000,0,0,0
150,7.5070711,20.0070711,0.7071068,-0.7071068,0.7071068,0.7071068,27,23,0.6871068,0.3435534,169,125,friction,0.7000000,0,0,0
126,7.4929289,20.0070711,0.7071068,0.7071068,-0.7071068,0.7071068,23,25,0.6871068,0.3435534,170,137,friction,0.7000000,0,0,0
137,7.4929289,20.0070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,25,23,0.6871068,0.3435534,171,126,friction,0.7000000,0,0,0
128,7.0000000,20.4900000,-1.0000000,0.0000000,0.0000000,-1.0000000,24,25,0.9800000,0.4900000,174,135,friction,0.7000000,0,0,0
135,7.0000000,20.4900000,1.0000000,-0.0000000,0.0000000,-1.0000000,25,24,0.9800000,0.4900000,175,128,friction,0.7000000,0,0,0
129,7.0000000,19.5100000,-1.0000000,-0.0000000,0.0000000,1.0000000,24,25,0.9800000,0.4900000,174,134,friction,0.7000000,0,0,0
134,7.0000000,19.5100000,1.0000000,0.0000000,0.0000000,1.0000000,25,24,0.9800000,0.4900000,175,129,friction,0.7000000,0,0,0
130,6.9929289,19.5070711,0.7071068,0.7071068,-0.7071068,0.7071068,24,396,0.6871068,0.3435534,178,2359,friction,0.7000000,0,0,0
2359,6.9929289,19.5070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,396,24,0.6871068,0.3435534,179,130,friction,0.7000000,0,0,0
131,6.5070711,19.9929289,0.7071068,0.7071068,0.7071068,-0.7071068,24,396,0.6871068,0.3435534,178,2364,friction,0.7000000,0,0,0
2364,6.5070711,19.9929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,396,24,0.6871068,0.3435534,179,131,friction,0.7000000,0,0,0
133,7.0070711,19.5070711,-0.7071068,0.7071068,0.7071068,0.7071068,25,395,0.6871068,0.3435534,182,2356,friction,0.7000000,0,0,0
2356,7.0070711,19.5070711,0.7071068,-0.7071068,0.7071068,0.7071068,395,25,0.6871068,0.3435534,183,133,friction,0.7000000,0,0,0
138,7.4929289,19.9929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,25,395,0.6871068,0.3435534,182,2357,friction,0.7000000,0,0,0
2357,7.4929289,19.9929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,395,25,0.6871068,0.3435534,183,138,friction,0.7000000,0,0,0
